vendor_id,vendor_name,gstin,state,business_type,gst_status,registration_date,compliance_rating
VND00804,"Hill, Tate and Walker",233XWDKFLLADGZ9,Arizona,Manufacturer,Suspended,2018-08-14,20
VND00805,Harris PLC,10HKAYE0GYM7CZ2,Wisconsin,Trader,Active,2025-07-21,71
VND00806,Fisher and Sons,24AAQTD750AAPZ2,Michigan,Trader,Active,2023-02-23,42
VND00807,Warren Group,236V4GUKT7A1OZ1,Maryland,Service,Active,2023-09-13,14
VND00808,Beasley-Shepard,215M8UMCPDGLMZ7,Louisiana,Service,Active,2018-12-01,60
VND00809,Phillips and Sons,20VTO2JZ3LRGKZ1,Washington,Manufacturer,Suspended,2018-04-12,65
VND00810,Matthews-Keith,12FMCTSK0MZQKZ6,Utah,Manufacturer,Suspended,2020-10-04,67
VND00811,"Brooks, Hernandez and Oconnor",22BE6ET7HSKMKZ6,North Carolina,Service,Cancelled,2021-12-21,58
VND00812,"Watkins, Pineda and Phillips",10R3O6PQT2VHUZ7,Delaware,Trader,Active,2024-04-28,20
VND00813,Wiley Group,16AAJRHG7DC5CZ8,Iowa,Trader,Cancelled,2021-08-11,87
VND00814,Wolf LLC,24XJ5DBX0K57YZ5,Texas,Service,Active,2019-11-15,30
VND00815,"Fisher, Carter and Johnston",28D0BIOE71G59Z9,Alaska,Service,Suspended,2019-04-08,58
VND00816,Green PLC,2463UVDO8D05DZ3,Wisconsin,Service,Active,2019-06-13,63
VND00817,"Lane, Ruiz and Nunez",19LLM6ID9QP6GZ9,Michigan,Manufacturer,Active,2020-05-19,47
VND00818,Carr-Nixon,29N4PW5SKSAQQZ4,Rhode Island,Manufacturer,Active,2018-06-21,55
VND00819,Griffin-Cordova,234KUB8RNTM7TZ1,Maryland,Manufacturer,Active,2020-03-07,77
VND00820,Fischer and Sons,17C8JDEIYW2A9Z4,Hawaii,Manufacturer,Active,2019-12-16,60
VND00821,"Zhang, Roberts and Rogers",294LODNFFRG8JZ4,Tennessee,Service,Active,2021-07-22,66
VND00822,Montes Group,30D3GHWJXAP4IZ3,New York,Trader,Active,2021-12-11,38
VND00823,"Campos, Craig and Wright",3712HPAGIX7ALZ9,North Carolina,Trader,Active,2022-10-01,4
VND00824,Sims Group,31Q4GH5AGPI0FZ5,New Mexico,Trader,Suspended,2025-09-13,32
VND00825,Lambert and Sons,166JWA2B2TSOGZ2,Florida,Trader,Active,2024-09-03,58
VND00826,Lopez LLC,30GNW28JBTU8NZ8,Wyoming,Manufacturer,Active,2018-08-14,47
VND00827,Raymond-Harris,10I9IX5VOYI4UZ7,Florida,Service,Active,2019-12-06,47
VND00828,"Holloway, Fisher and Diaz",28OC3KSLE6XEJZ4,Alabama,Service,Active,2021-06-05,1
VND00829,"Gray, Hess and Bell",196ROW2QKS7GEZ3,Nebraska,Service,Active,2021-01-17,35
VND00830,"Garrett, Pineda and Sanchez",18WWSPJ1EZVC5Z8,Delaware,Service,Active,2020-08-08,1
VND00831,"Vasquez, Davis and Martin",10EDSCMS76YNUZ5,Indiana,Service,Active,2020-01-20,69
VND00832,Bray-Raymond,342AZR7HBZR6OZ1,North Dakota,Trader,Active,2023-03-29,35
VND00833,"Williams, Graham and Simmons",2782ARIN4540MZ1,Alabama,Manufacturer,Active,2020-07-26,84
VND00834,Ortiz Inc,32N6VNY9LKTKZZ8,Maine,Trader,Active,2026-03-25,65
VND00835,Larson Inc,21E7OKJ6TVYVLZ5,New Hampshire,Service,Active,2021-07-15,45
VND00836,"Obrien, Calderon and Hinton",29RWMM4PQNG21Z9,New Jersey,Service,Active,2022-12-11,81
VND00837,Floyd-Williams,34YMJCIESZYYNZ6,Minnesota,Manufacturer,Active,2026-02-23,70
VND00838,Allen Ltd,238T9ZKEUYVVIZ8,North Dakota,Manufacturer,Active,2021-06-14,58
VND00839,Potts Inc,15UQSJN2CR27VZ9,Ohio,Trader,Active,2021-03-12,78
VND00840,Anderson-Bentley,13VXYRC2AQ0MMZ5,Arizona,Service,Suspended,2021-11-26,100
VND00841,Johnson-Watkins,23AQCAGA3JCOJZ8,Iowa,Manufacturer,Active,2024-06-30,35
VND00842,"Ross, Hoover and Elliott",23T9V5JHXP6C8Z4,Colorado,Manufacturer,Active,2023-07-30,13
VND00843,Savage-Graham,3603JXXEBEIA4Z5,Louisiana,Manufacturer,Active,2018-04-24,38
VND00844,Bryant and Sons,19ZRYRKVZ1O8WZ7,Washington,Trader,Suspended,2023-04-27,40
VND00845,Collins-Garrison,21CM8BELVTZ77Z1,Utah,Trader,Active,2020-05-14,81
VND00846,Jones PLC,10L5JT4TOH5ZYZ8,Wisconsin,Service,Active,2023-05-10,100
VND00847,Torres-Forbes,10AO82V6H2ZL4Z8,Tennessee,Trader,Active,2024-09-26,69
VND00848,Gilmore and Sons,341H4TZNLKVL6Z5,Indiana,Trader,Active,2026-03-23,22
VND00849,Parsons Inc,34RJBN9YXNEK3Z6,Idaho,Service,Active,2019-05-15,37
VND00850,"Miller, Gates and Shaffer",36RKC8YXQWF2NZ7,Tennessee,Manufacturer,Active,2024-03-15,22
VND00851,Wells Inc,34PYV7Q0F63J4Z4,Alaska,Service,Active,2019-03-27,39
VND00852,Ferguson LLC,20MBFYQ92R098Z6,New Jersey,Service,Active,2021-03-10,51
VND00853,Guzman-Erickson,19CZRRJKJVVDSZ9,Alaska,Manufacturer,Active,2019-01-23,44
VND00854,Davis and Sons,22YO9FHPY8GHWZ9,Iowa,Manufacturer,Active,2021-04-01,52
VND00855,Ellis PLC,25IMQM70T6VVTZ7,Connecticut,Trader,Active,2019-11-17,84
VND00856,Lopez Ltd,2792D1FM7VQ7UZ6,Massachusetts,Trader,Active,2024-10-31,35
VND00857,"Gonzalez, Crane and Hensley",111W00ZI873ZIZ8,Alabama,Trader,Suspended,2023-06-12,55
VND00858,"Shah, Hernandez and Miller",18H6T5UTSQUWBZ6,Mississippi,Service,Active,2024-06-07,46
VND00859,Graves PLC,285RPUJI84L5KZ3,Michigan,Trader,Suspended,2024-12-24,48
VND00860,Howard-White,28GCGQINP1CZZZ5,Nevada,Service,Suspended,2024-03-07,33
VND00861,Schroeder LLC,10SF9BQYCHLC4Z9,Minnesota,Trader,Active,2020-06-16,32
VND00862,"Terry, Willis and Lee",367PHN9V6MPGNZ7,Missouri,Manufacturer,Active,2019-10-12,33
VND00863,"Brown, Smith and Cole",36PVY8TH7PVKXZ7,Oregon,Service,Suspended,2024-08-23,52
VND00864,Thomas Ltd,27MSLB7SR7YHPZ9,North Carolina,Trader,Suspended,2025-01-26,47
VND00865,"Chavez, Ward and Reed",34KIAUI8H3Q13Z2,Alaska,Manufacturer,Active,2024-09-05,91
VND00866,"Cline, Smith and Mendoza",36T0Y6MVI387NZ4,Nevada,Service,Active,2023-01-17,39
VND00867,Wade-Lewis,18A13I3EM8HG6Z4,Alaska,Manufacturer,Active,2019-02-04,54
VND00868,Fowler-Miranda,17IWJSUTJKQPEZ5,Arkansas,Manufacturer,Active,2020-12-06,52
VND00869,"Nash, Bridges and Kramer",31L7MUG74YXDLZ8,West Virginia,Service,Active,2025-09-21,78
VND00870,Wilson Group,13GQ808EUPL1RZ7,Virginia,Manufacturer,Cancelled,2020-03-13,71
VND00871,Harmon Ltd,28AK8R01TNMCTZ3,Maryland,Service,Active,2023-03-07,69
VND00872,"Hutchinson, Harrison and Johnson",31W7AIGAPWFENZ5,Maine,Service,Active,2021-03-19,59
VND00873,Hawkins PLC,244XTNFSXKRJ1Z7,Louisiana,Manufacturer,Active,2022-07-21,99
VND00874,"Anthony, Serrano and Cook",19VFZ11XFG1TJZ7,Kansas,Service,Active,2020-10-13,39
VND00875,Mueller PLC,24IIRUJK8RIZ8Z6,Vermont,Service,Active,2022-01-31,19
VND00876,Miller and Sons,186FQIM0M88B1Z5,Nebraska,Service,Cancelled,2023-03-15,18
VND00877,Bowen-Little,21C9KF9OBQZESZ1,Michigan,Service,Active,2019-09-06,61
VND00878,Mccormick-Davis,21QV6AU0HS32AZ2,Ohio,Service,Active,2025-03-19,63
VND00879,Malone-Klein,26D1KQDJNCQSGZ3,Missouri,Trader,Suspended,2022-08-24,4
VND00880,"Patel, Murphy and Bradshaw",312IU7GT3398CZ6,Oregon,Trader,Active,2020-04-09,47
VND00881,Jackson-Martinez,18MSKZAP9ED8HZ7,New Mexico,Manufacturer,Active,2026-03-13,20
VND00882,Kennedy-Snow,10VKFA2F2A26GZ8,Massachusetts,Manufacturer,Active,2024-02-29,31
VND00883,Rocha-Parsons,148Z87N638I6TZ3,Illinois,Service,Active,2020-06-21,77
VND00884,Moore and Sons,23OFYNRDVLIZ2Z2,Ohio,Trader,Active,2018-06-15,21
VND00885,Richard-Taylor,26O3LCOLT5PDUZ5,Louisiana,Manufacturer,Active,2025-11-28,39
VND00886,May Group,14FXARQGB0IJLZ2,Illinois,Trader,Active,2023-03-22,53
VND00887,Hopkins Group,36B4FDWGSK2CLZ8,South Dakota,Service,Active,2021-08-18,23
VND00888,Thompson-Thomas,35K2JYRWR5RSUZ5,California,Manufacturer,Active,2026-03-12,15
VND00889,Watts Group,23A6MLBM54BJ8Z5,Maryland,Manufacturer,Active,2020-11-07,66
VND00890,Oconnell Ltd,329NLPHTUL9P4Z3,New Mexico,Manufacturer,Active,2019-11-17,2
VND00891,"Martinez, Mendoza and Gonzales",27G4NTY4VKOAXZ6,New Jersey,Service,Cancelled,2020-09-14,54
VND00892,"Smith, Gillespie and Gomez",3594S7AODLHKMZ9,Florida,Manufacturer,Suspended,2019-11-16,69
VND00893,Martinez LLC,28R1O4Y0R8Q2HZ1,Wyoming,Manufacturer,Active,2026-03-14,89
VND00894,"Pennington, Smith and Le",33E40TI3A3RWAZ5,Wisconsin,Trader,Active,2019-12-02,70
VND00895,"Hernandez, Rodriguez and Sanchez",28HNVH111LRHFZ1,Arizona,Trader,Active,2025-02-01,35
VND00896,Lopez and Sons,235FZAH52WW71Z5,New York,Trader,Active,2020-12-11,5
VND00897,Ryan-Espinoza,36YW7JI8G8WKCZ8,Tennessee,Service,Active,2018-05-01,35
VND00898,Tucker and Sons,37J3C42AU2P73Z5,Alaska,Service,Active,2022-06-17,63
VND00899,Garrett-Andrews,17OV18YELE98GZ7,California,Trader,Active,2019-06-22,44
VND00900,Ross-Mckinney,306I8ED1YX6J9Z4,Oregon,Trader,Active,2023-09-05,68
VND00901,Stevens PLC,29FIPLE6XTN46Z1,Delaware,Trader,Active,2019-12-29,100
VND00902,Wilson-Castillo,34XJ7DCIM535CZ1,Alaska,Service,Active,2021-11-24,51
VND00903,"Davis, Hall and Price",13RRCP5WSJRIPZ5,West Virginia,Trader,Active,2023-01-21,98
VND00904,Robinson-Long,10S98QDNPC4NXZ5,Oregon,Manufacturer,Active,2019-11-24,56
VND00905,Weber Ltd,11Y8LU89WKBBOZ5,Utah,Manufacturer,Active,2023-10-09,61
VND00906,Wagner Inc,34L1Z8EWBJ2ESZ4,Massachusetts,Manufacturer,Active,2020-09-20,58
VND00907,Sanders-Perkins,12GT80HI3390DZ5,South Carolina,Manufacturer,Active,2022-12-10,42
VND00908,"Lopez, Ray and Jackson",37SEZ4X39SN4LZ2,Maryland,Service,Active,2024-01-07,1
VND00909,"Miller, Kennedy and Faulkner",28J9VS6BYC05NZ1,Rhode Island,Service,Active,2019-03-28,42
VND00910,Smith PLC,218RL671URA2EZ8,Idaho,Service,Suspended,2025-01-07,2
VND00911,Wilson-Mcdonald,27D4D26L2JC3YZ8,Maine,Trader,Active,2024-01-14,7
VND00912,"Hansen, Peterson and Peterson",322FZDADPHF4IZ2,Delaware,Manufacturer,Active,2021-04-23,65
VND00913,Perez PLC,21R6FGQ8G3XGCZ8,Connecticut,Trader,Cancelled,2024-05-06,97
VND00914,Austin and Sons,105R3KPKA6JWKZ8,Virginia,Manufacturer,Active,2025-09-25,71
VND00915,Bass-Horn,32DNL16MV1XZPZ6,Oregon,Manufacturer,Active,2018-10-04,80
VND00916,Ball and Sons,15SI9DK560EAFZ8,Idaho,Service,Active,2019-11-15,5
VND00917,"Cohen, Stevens and Perez",30E6IY9G0GIVDZ6,Missouri,Manufacturer,Active,2023-03-08,24
VND00918,Armstrong-Smith,26V0B3FRAUFVGZ5,Hawaii,Manufacturer,Active,2024-03-29,8
VND00919,"Golden, Conway and Owens",188H2J4NYHKK7Z4,New Jersey,Manufacturer,Active,2022-05-14,8
VND00920,"Johnson, Lara and Brooks",309PYYSVIYJ3RZ5,Oklahoma,Service,Active,2025-11-24,34
VND00921,Ali and Sons,22371WX0417ISZ3,Kansas,Trader,Active,2021-05-13,68
VND00922,Myers LLC,33DAGEYKEFRDTZ1,Rhode Island,Service,Active,2025-01-20,58
VND00923,Pope Group,14M5SP4RYMPTTZ8,Ohio,Manufacturer,Active,2021-03-19,27
VND00924,Bentley-Duffy,34RBDHD5C4P0CZ1,Vermont,Trader,Active,2021-06-30,18
VND00925,"Stewart, Alvarez and Jackson",35S06BR1NQ763Z5,Oregon,Manufacturer,Active,2018-06-08,43
VND00926,"Gonzalez, Jones and Bullock",2826UGYIQ87NBZ9,Kentucky,Trader,Active,2024-10-22,73
VND00927,Miranda Ltd,13QW68QYVXW1IZ8,Massachusetts,Manufacturer,Active,2019-04-06,49
VND00928,Smith and Sons,21F6XU81OMAFDZ3,Texas,Service,Active,2019-05-03,61
VND00929,Wilkerson-Bowen,15K78WG8JJN5GZ3,Virginia,Manufacturer,Active,2020-03-08,99
VND00930,"Jordan, Banks and Olsen",14CFKRQGTBDCDZ3,Wisconsin,Service,Active,2025-10-08,70
VND00931,Roberts-Hardy,12T333EANO6P6Z2,Alabama,Trader,Active,2021-05-25,46
VND00932,Brady-Murray,124J71ANXEACYZ4,Mississippi,Service,Active,2020-03-28,89
VND00933,Bradshaw-Smith,31PHFBU3TB6POZ5,Massachusetts,Trader,Suspended,2019-12-15,51
VND00934,Davis-Johnson,37H5SLVPKXEMAZ4,Iowa,Trader,Active,2022-04-01,1
VND00935,"Jensen, Livingston and Griffin",13BC0UORNFBJ6Z9,Oregon,Service,Active,2023-12-27,42
VND00936,Russo and Sons,280Z167VDQ9TEZ7,Nebraska,Trader,Active,2022-09-20,83
VND00937,Parks-Allison,22KLKN1VTP1QNZ2,Maine,Service,Active,2023-04-24,22
VND00938,Watson-Cruz,15D08TX4G33S2Z2,Nebraska,Trader,Cancelled,2021-09-25,49
VND00939,"Humphrey, Hill and Hall",17Y0ZE193Z2LQZ4,Texas,Service,Active,2025-10-19,11
VND00940,Ward-Mason,10RRR8F4P1XK4Z5,Indiana,Manufacturer,Active,2025-03-31,78
VND00941,Simmons and Sons,10KMEMI6QDN7VZ6,Indiana,Service,Active,2022-04-11,71
VND00942,Bowers PLC,283JG4UI9JTRZZ2,Michigan,Manufacturer,Active,2022-06-15,72
VND00943,"Arnold, Glenn and Long",13Y4AES6AWR94Z1,West Virginia,Service,Active,2022-01-10,7
VND00944,Landry-Collins,354CS9IAXUJG6Z1,Texas,Trader,Active,2021-06-30,56
VND00945,"Barnes, Hudson and Villa",14PBDV7LQ39XJZ4,Arizona,Service,Active,2021-06-26,92
VND00946,Martin-Contreras,28MFOZOTRHIHXZ5,West Virginia,Service,Active,2018-10-31,32
VND00947,Lynch Group,19HSDUAJR8MLIZ5,Nebraska,Service,Active,2023-11-03,38
VND00948,"Robinson, Hart and Moran",37GHNO4W7XD5CZ9,Indiana,Service,Active,2020-01-05,49
VND00949,Harris-Huynh,18H2LD9B0SNQ4Z8,Wyoming,Trader,Active,2022-08-21,12
VND00950,"Harmon, Perez and King",20FXDLPWRH9EFZ7,Hawaii,Service,Active,2022-07-11,24
VND00951,Bartlett-Phillips,18G0X6HLT6YLXZ1,Oklahoma,Service,Cancelled,2021-03-09,15
VND00952,Walker-Hunt,118V6XMQKMFVQZ9,North Dakota,Manufacturer,Suspended,2019-03-17,4
VND00953,Reynolds and Sons,15J0Q3AVEPOPAZ5,Oregon,Service,Suspended,2021-10-04,87
VND00954,Roman LLC,20TUSWXMBKQWSZ4,Indiana,Manufacturer,Active,2018-04-11,59
VND00955,Holt Ltd,319E1BY0WG1BUZ4,Oregon,Manufacturer,Active,2022-11-05,20
VND00956,"Owens, Bradley and Sanchez",16IF40R5H9OXTZ3,Montana,Trader,Active,2020-06-23,95
VND00957,Jensen Group,29WCUFHDBDWA9Z5,Nevada,Service,Active,2024-12-28,22
VND00958,"Hines, Holt and Thomas",16IDINKMIZ9ETZ3,New York,Trader,Active,2018-05-31,36
VND00959,"Lewis, Wyatt and Mata",2437PXTUVPHJ4Z4,Minnesota,Manufacturer,Active,2018-12-17,36
VND00960,"Arnold, Bruce and Mcgrath",33LOZKY2TLLO4Z9,Michigan,Manufacturer,Active,2019-04-12,20
VND00961,"Calderon, Colon and Hopkins",189TSBO4GKCKMZ2,Mississippi,Trader,Active,2025-01-18,40
VND00962,"Thomas, Garcia and Roberts",36KK781DLSGV3Z8,Iowa,Service,Active,2018-12-09,70
VND00963,Harrington-Stewart,15HYJ5AJN43UPZ7,Georgia,Manufacturer,Active,2022-11-17,66
VND00964,Brock Group,15JJ75KCQLHLHZ4,Kansas,Service,Active,2025-12-10,32
VND00965,"Tran, Cortez and Campos",369RQN0KRGUF3Z1,Michigan,Service,Active,2025-02-18,94
VND00966,Williams LLC,11W21BN59X36IZ7,Texas,Manufacturer,Active,2021-03-23,0
VND00967,Wright Ltd,12H5572SZFXU3Z3,Wisconsin,Service,Active,2021-06-16,100
VND00968,Vega-Johnson,185RUKE6V9N9BZ3,Idaho,Service,Active,2021-08-15,46
VND00969,"Brown, Wilson and Banks",178V2PGNX7YUUZ7,Alaska,Trader,Cancelled,2023-06-10,35
VND00970,Booth Ltd,35DGRJSZ0840GZ3,New Jersey,Service,Active,2021-05-25,56
VND00971,"Ayala, Price and Gibson",1366HW3RZ2RJJZ3,Minnesota,Service,Cancelled,2020-04-18,74
VND00972,"Perez, Warren and Jones",27W4KN6DWYZC5Z6,Delaware,Service,Active,2025-10-08,37
VND00973,"Stone, Tate and Reed",19SRIX5EKTQR9Z1,Maryland,Service,Suspended,2021-06-29,4
VND00974,Pena Inc,18F9OWS1HSEU4Z9,Oklahoma,Trader,Active,2023-09-24,51
VND00975,Anderson Inc,24G5UVYTZM0HKZ9,Wyoming,Service,Active,2023-03-17,23
VND00976,Cunningham Ltd,20C220T6BH061Z2,Ohio,Manufacturer,Active,2018-06-10,42
VND00977,Rodriguez Group,28J6FQKF4PDDNZ7,Alaska,Service,Active,2019-02-17,12
VND00978,"Diaz, Mendoza and Castro",31OMXZLH7KHIIZ2,Illinois,Manufacturer,Cancelled,2020-10-14,35
VND00979,"Pacheco, Decker and Wilson",12QH0KZML1PAHZ7,Wyoming,Manufacturer,Suspended,2023-11-19,50
VND00980,Adams PLC,1158A68L7P9FUZ2,Pennsylvania,Manufacturer,Active,2022-11-11,59
VND00981,"Durham, Bush and Olson",17BKCHJLC84BAZ6,Wyoming,Trader,Active,2023-04-21,52
VND00982,Gordon-Robinson,13CXYCGZRM1P7Z8,Wyoming,Manufacturer,Active,2024-09-04,45
VND00983,Johnson-Owens,24O1Z56J5T5V1Z6,Mississippi,Trader,Active,2019-11-02,52
VND00984,"Woodard, Mckinney and Mann",21IADHLU8666EZ1,California,Service,Active,2022-03-04,53
VND00985,"Brown, Davis and Sanders",32P47K21LAYZQZ5,Pennsylvania,Service,Active,2025-10-12,4
VND00986,Johnson-Adams,23NIVS6Q4CWHYZ8,Delaware,Manufacturer,Cancelled,2022-12-25,49
VND00987,"Chen, Walker and Sanchez",11V4Q3HQ5FEI6Z5,Wisconsin,Service,Active,2022-11-03,51
VND00988,Roberts-Hogan,37O7D6XCBIGLPZ1,Louisiana,Trader,Active,2023-12-16,87
VND00989,"Vega, Parker and Woods",162HODNOSJVEJZ6,Kansas,Service,Active,2025-10-08,70
VND00990,"Fischer, Shepherd and Bartlett",25DTH245JHZFZZ2,California,Manufacturer,Cancelled,2023-11-15,47
VND00991,Fisher-Mitchell,12KW4I2TG4O04Z4,Arkansas,Trader,Cancelled,2023-10-05,29
VND00992,Spencer and Sons,32MNUFWJJAXYEZ7,Connecticut,Trader,Active,2021-05-07,66
VND00993,Wagner-Zuniga,270UX4MIUOC3TZ9,Arkansas,Service,Active,2022-10-26,63
VND00994,Jones-Mueller,20WY9IMCC8NIBZ7,Colorado,Trader,Active,2021-01-09,31
VND00995,Cross-Mays,17NBQCDZOMDZKZ4,Maine,Manufacturer,Active,2022-01-30,30
VND00996,Bailey-Fisher,296ZDFX03JXP4Z4,Texas,Manufacturer,Cancelled,2026-03-10,44
VND00997,"Mathis, Cruz and Little",34Q4552LO74FBZ4,Kentucky,Service,Active,2026-01-13,4
VND00998,"Shelton, Nelson and Klein",21ZK52UJHNGTIZ2,Vermont,Service,Active,2026-01-05,57
VND00999,"Palmer, Mitchell and Stephens",119RMW1JYJEU7Z4,Nevada,Manufacturer,Suspended,2023-03-23,40
VND01000,Smith-Henderson,26BGGVO3WCDFTZ5,Nebraska,Manufacturer,Active,2020-09-15,2
VND01001,Rice-Crawford,24RWYWCCPBDQRZ8,Florida,Service,Active,2022-02-10,41
VND01002,"Williams, Robinson and Decker",330AELIFFDGXDZ6,Maryland,Trader,Suspended,2022-07-24,97
VND01003,Snyder LLC,378XMPPWPLKEPZ1,South Carolina,Service,Active,2021-02-22,63
VND01004,Hensley-Foster,26J3GVXR1OALJZ8,Mississippi,Service,Active,2025-12-28,87
VND01005,Bruce Group,28T5MJPQPDYRBZ1,North Dakota,Service,Active,2021-07-02,70
VND01006,Harrison LLC,13BNEBZ99TJ0TZ6,Illinois,Manufacturer,Active,2022-04-29,51
VND01007,Carr LLC,31MSHTZRK89IEZ5,Louisiana,Manufacturer,Active,2023-07-21,36
VND01008,Ward PLC,31M1X0G7MYTI8Z9,South Dakota,Manufacturer,Active,2019-09-14,65
VND01009,Spears-Mckenzie,379TQGCN65N22Z2,Vermont,Trader,Active,2022-01-03,46
VND01010,James-Archer,10C6JYVAMXF5QZ4,Arkansas,Trader,Active,2020-12-07,63
VND01011,Smith-Jones,18OQ05K7Z4UX9Z3,Utah,Trader,Active,2020-09-04,61
VND01012,"Webster, Anthony and Brown",29FVGL1I91EM5Z8,Utah,Service,Active,2018-04-23,42
VND01013,Roth PLC,29OR5ABMWNPRAZ9,Hawaii,Service,Suspended,2021-07-14,96
VND01014,Gonzalez-Garcia,24CQMI5L28T5EZ9,West Virginia,Manufacturer,Active,2020-01-08,61
VND01015,Miller-Park,10BJ2FYU6DVD8Z3,Colorado,Trader,Active,2026-01-03,51
VND01016,Flores-Reynolds,347RQ266FQ24AZ9,Pennsylvania,Service,Active,2026-01-02,34
VND01017,Lee PLC,138S70Q5S5MZTZ2,Rhode Island,Service,Active,2024-04-24,60
VND01018,"Miller, Mcfarland and Boyd",13GBATLVI9HIFZ7,Michigan,Manufacturer,Active,2021-12-15,54
VND01019,Brown-Walker,13W2M67ULIG82Z2,Michigan,Manufacturer,Active,2021-08-04,10
VND01020,Gonzalez Group,14NWXBD2HND89Z5,Hawaii,Manufacturer,Suspended,2022-05-11,73
VND01021,"Moses, Contreras and Taylor",28B8PK76LOTHZZ7,Connecticut,Trader,Active,2019-07-31,20
VND01022,"Palmer, Marks and Yoder",24ML8SZV7R6RUZ8,Utah,Manufacturer,Suspended,2020-05-16,99
VND01023,"Anderson, Hanson and Brady",14BG511FHQ17PZ3,Arizona,Manufacturer,Cancelled,2024-09-28,43
VND01024,"Cooper, Galloway and Cruz",20WLXNZU20PBHZ5,Tennessee,Service,Active,2021-01-13,63
VND01025,Powell LLC,173W5PPVFNR4FZ6,New Jersey,Trader,Active,2024-03-07,53
VND01026,Miller-Dunn,24PS4FLZTBIDWZ7,Utah,Manufacturer,Active,2022-10-21,66
VND01027,Phillips Ltd,36CNN3H26YH1CZ8,Arizona,Manufacturer,Active,2020-02-06,35
VND01028,Holmes-Ho,26SL1KFUF1K0DZ6,North Carolina,Service,Active,2021-11-16,60
VND01029,Mccoy LLC,163ZTWV9Q6W95Z3,Washington,Service,Active,2025-11-30,52
VND01030,"Williams, Foster and Mitchell",177G7156N7D1KZ7,Oklahoma,Manufacturer,Active,2026-03-17,14
VND01031,"Edwards, Ellis and Johnson",12BIOBJSXAA3MZ3,California,Service,Active,2021-02-25,55
VND01032,"Hernandez, Ferguson and Mills",29ATN60Y6AYCSZ1,Missouri,Service,Active,2020-12-03,87
VND01033,Romero-Powell,21PEYC5XUM0QCZ2,South Carolina,Manufacturer,Active,2019-03-19,35
VND01034,Randall Ltd,182TB94PEW0USZ9,Alaska,Trader,Active,2021-07-18,72
VND01035,Phillips-Smith,22K86SXB85SNIZ4,Illinois,Manufacturer,Cancelled,2023-12-12,41
VND01036,Wells-Harris,16992A97G91OXZ7,New Hampshire,Trader,Active,2025-05-14,53
VND01037,"Simpson, Espinoza and Peterson",17J2JDL6KBEPTZ4,Texas,Trader,Active,2019-04-15,58
VND01038,Hall-Crosby,10DHPOJRMWEXPZ2,North Carolina,Trader,Active,2018-12-13,89
VND01039,"Lopez, Wilson and Thompson",25WQ5KUXYQ9AWZ2,Idaho,Service,Active,2020-05-25,82
VND01040,Eaton and Sons,15BOWKN2F81MRZ6,Delaware,Service,Active,2019-01-12,33
VND01041,"Villarreal, Boyd and Rhodes",26Z0UEQSO05XVZ2,Connecticut,Manufacturer,Active,2021-12-23,48
VND01042,Kelly Inc,23R2UY10YD3VAZ3,Texas,Trader,Active,2021-09-02,64
VND01043,Cisneros PLC,23HNOY7A71TD4Z9,Vermont,Service,Active,2022-03-29,99
VND01044,"Bowen, Armstrong and Scott",22Q42Q7OQXAXPZ1,Nebraska,Trader,Active,2021-01-25,84
VND01045,Davis Ltd,16ZZINE5V9S9TZ4,Kansas,Service,Active,2024-10-18,79
VND01046,"Cooper, Sharp and Johnson",19KNROTC0Z6HLZ1,Virginia,Manufacturer,Active,2019-02-15,51
VND01047,Hernandez PLC,36IY7NCTMRLZVZ2,Colorado,Trader,Suspended,2020-12-02,47
VND01048,"Thompson, Mcfarland and Ford",36JF90I8V38L2Z4,South Carolina,Manufacturer,Active,2018-08-21,35
VND01049,Hoffman-Martinez,36UG8FIKYNJ73Z5,Vermont,Trader,Active,2019-01-19,39
VND01050,"Simpson, Lee and Meyer",23Z79H9VWQEY5Z8,Nebraska,Service,Suspended,2021-09-16,67
VND01051,Hardy and Sons,10LD8QM1KSZ7DZ9,Vermont,Manufacturer,Active,2025-01-06,22
VND01052,"Rangel, Wilson and Lin",26Z1KKS0G61EEZ1,Oklahoma,Trader,Active,2025-03-20,18
VND01053,Sutton LLC,13EI2MY60IQW9Z3,Oregon,Manufacturer,Suspended,2025-02-27,71
VND01054,Jordan and Sons,28VYDBBS4V9NPZ7,New Jersey,Service,Active,2024-05-11,31
VND01055,Gibson-Nguyen,17CTIOBWE5EDPZ1,Oklahoma,Trader,Active,2021-08-17,36
VND01056,"Day, Ellis and Diaz",36CKJCY7N92VDZ9,Mississippi,Trader,Active,2019-11-17,4
VND01057,Berry LLC,25BR41PK63JRHZ2,Connecticut,Manufacturer,Active,2020-02-29,78
VND01058,Jefferson LLC,35XVLNV9S0IY2Z7,Michigan,Trader,Active,2024-04-02,33
VND01059,Baker and Sons,31GFGKIRRVC0BZ1,North Carolina,Manufacturer,Active,2019-01-03,4
VND01060,"Shaffer, Smith and White",2741QO4GJNKYDZ6,Washington,Trader,Active,2021-12-05,60
VND01061,Castaneda-Chavez,14ATNMJ4F83X1Z4,Connecticut,Service,Active,2023-12-08,26
VND01062,Alvarez-Lee,247U1V0KG3Z9HZ8,Florida,Manufacturer,Active,2024-11-07,66
VND01063,"Fletcher, Rowe and Townsend",23SRX3SBX645ZZ1,Maine,Trader,Active,2024-01-18,70
